Code,IsOrange,IsGrey,IsMale
B252A819-1E91-4C70-8E6D-BD929F70DB1A,TRUE,FALSE,FALSE
8EA40556-E298-45A7-B6B0-C51320227BF5,TRUE,FALSE,FALSE
FC1E52E6-8422-4DA0-BB97-613BDAE59CBD,TRUE,FALSE,FALSE
9DDCAB1C-F90C-4D45-AFF3-02BB914188EF,TRUE,FALSE,FALSE
B2426329-6D84-4746-ABED-9C83FD87D441,TRUE,FALSE,FALSE
8457F2A6-659E-4F24-83CC-5D01D39BF287,TRUE,FALSE,FALSE
2233EDA1-96CF-44BD-8F1C-31DCE62D4E8F,TRUE,FALSE,FALSE
B2982F0E-9637-4A47-B2BB-3FBBD10DA15F,TRUE,FALSE,FALSE
2F145595-7185-4F54-918E-55E5685B07DB,TRUE,FALSE,FALSE
AEE66DC3-AB3E-4456-821C-9CDA1D5DB00C,TRUE,FALSE,FALSE
180C7896-5A5B-427F-BEF9-CC7F44781948,TRUE,FALSE,FALSE
DAFCB6FB-AD23-45A1-8B23-7F089BC288B8,TRUE,FALSE,FALSE
02A058D3-D9B2-4457-A382-9146518C767A,TRUE,FALSE,FALSE
4B6F9BE0-9697-47E6-A778-5880DC9D0CDF,TRUE,FALSE,FALSE
F610813B-4414-42E9-8154-445038F0177B,TRUE,FALSE,FALSE
DFF7B17C-A123-478B-8133-CEBE6F0FB074,TRUE,FALSE,FALSE
C5D72472-2C38-46AC-8B10-265764B02DEF,TRUE,FALSE,FALSE
BE824C09-3E3E-4BF6-A105-402573474FE8,TRUE,FALSE,FALSE
42BD7265-2BF6-4656-92EC-8678E1D598FF,TRUE,FALSE,FALSE
9564A05D-0986-40F6-A3F7-9C6CC94A98E4,TRUE,FALSE,FALSE
ECDB74F8-3D51-4F11-87E9-62FCBB25B98C,TRUE,FALSE,FALSE
EBFA11A5-03A2-446C-BFD6-DCFFB8B4EB2B,TRUE,FALSE,FALSE
74171975-B3D8-47A0-8B90-8B0BEE4DF8BD,TRUE,FALSE,FALSE
7DB7EB1C-6E2D-478D-9854-00E5C5238481,TRUE,FALSE,FALSE
5D44CC19-9054-43C7-AAC9-ACF931692AC7,TRUE,FALSE,FALSE
F4C646BC-0EAA-410A-84FA-80504001379B,TRUE,FALSE,FALSE
A609AAB7-2E72-4AC0-AB46-5E0797A89D68,TRUE,FALSE,FALSE
DBD98815-AE17-4CD2-9133-BBB5C04C94BC,TRUE,FALSE,FALSE
FEC8FA65-6B9D-4C0C-88C4-11AC381757D6,TRUE,FALSE,FALSE
A67ABBEB-B185-4963-967B-4AB6BFFD1D62,TRUE,FALSE,FALSE
71D3BC09-8DE1-40B1-863B-545FFB1A8C43,TRUE,FALSE,FALSE
9599F1AC-12A1-417E-B862-AE2B14D17097,TRUE,FALSE,FALSE
F933AF13-6E4C-4D91-95F9-1E7B11513348,TRUE,FALSE,FALSE
D36E5E0C-9C19-4638-A0A4-68CF986F95D4,TRUE,FALSE,FALSE
7390ED02-6BB8-4CFB-AAF1-983DE7C13ABF,TRUE,FALSE,FALSE
11C7ED32-1F99-4D68-8F6F-C9ECB8B10B6F,TRUE,FALSE,FALSE
FD9B1702-158B-4759-A602-F90AA68EB509,TRUE,FALSE,FALSE
EA76D9DD-D6DB-47E2-A30F-ABE1A12C84BA,TRUE,FALSE,FALSE
A69B0CDF-6F95-4385-9988-F65670E795BD,TRUE,FALSE,FALSE
6E4134CA-F00B-4D12-A029-1280A4285397,TRUE,FALSE,FALSE
7D93D7FE-2155-4095-975E-7331102E6B5A,TRUE,FALSE,FALSE
5751A835-B291-4586-A46B-20FDF38B66E7,TRUE,FALSE,FALSE
7D6C4F2E-2087-4017-831F-23C5750ACFED,TRUE,FALSE,FALSE
F5F3D5C9-8E63-4CEC-8EBD-7F3E829C99F7,TRUE,FALSE,FALSE
D6BADB0C-ABDC-46F2-A376-BE52E5A07E1E,TRUE,FALSE,FALSE
68566500-9965-481D-AB4F-F2728048435E,TRUE,FALSE,FALSE
03CD9F18-0435-45AC-986D-A217697CCD18,TRUE,FALSE,FALSE
BDA33761-27AC-4CE3-B17E-B3022A69079E,TRUE,FALSE,FALSE
D29CB5DB-59E8-4695-9C94-4B1010BCC569,TRUE,FALSE,FALSE
11628C40-7459-426B-99C2-9D72A1A3BB81,TRUE,FALSE,FALSE
A8318C8A-F707-4CDE-A169-D65140B50EEF,TRUE,FALSE,FALSE
B2B665A6-17A3-482E-921A-6C7622D0D5F7,TRUE,FALSE,FALSE
B2524FB3-88F7-4719-9442-4514448B6C6E,TRUE,FALSE,FALSE
B71B765A-FA0F-497B-A2D5-1CA65B75002B,TRUE,FALSE,FALSE
262612BB-068D-4803-99F8-64EDA8796F28,TRUE,FALSE,FALSE
6E665080-0D75-4856-A321-578F7A22CD97,TRUE,FALSE,FALSE
9C46AEC8-DCBA-418C-BBF8-353581D22038,TRUE,FALSE,FALSE
78B8883F-110A-4922-90AC-6C9118379219,TRUE,FALSE,FALSE
42F42816-F3CB-4288-B0E6-A5DB09C63AD9,TRUE,FALSE,FALSE
04B2E528-2856-4DC8-B89B-C2539F560D93,TRUE,FALSE,FALSE
7AC635C8-8056-468E-97F8-DDC179ADB419,TRUE,FALSE,FALSE
CDD566E0-937F-4478-A450-0EF7B3FDECC6,TRUE,FALSE,FALSE
31DE9951-23EC-477C-8C36-10DF99CA2668,TRUE,FALSE,FALSE
5EFABFBA-EFB2-4073-ADB4-12A489098A5E,TRUE,FALSE,FALSE
16B40625-5B27-413E-9F5D-08193796B4D7,TRUE,FALSE,FALSE
69F0477E-6F85-47A4-9AD2-7238736E1190,TRUE,FALSE,FALSE
EBBE0A11-00C2-4F35-A631-3A34E5F4812A,TRUE,FALSE,FALSE
E63FFAA0-72ED-4FD8-B4B4-09886B8B3106,TRUE,FALSE,FALSE
CC49B5ED-09F6-436D-93A8-2165EC5C8DBD,TRUE,FALSE,FALSE
D5CEA575-95BA-4C29-B6EA-CCDA4367AD04,TRUE,FALSE,FALSE
57605AF5-D8EC-4849-8959-E564AE9E420F,TRUE,FALSE,FALSE
1B0D9072-C419-40BA-A7F4-4B7DE7BE506F,TRUE,FALSE,FALSE
33CE8077-4B82-469D-AB60-7AFC2CFEDCBE,TRUE,FALSE,FALSE
FFF1E98F-665B-45A8-9695-F90579DBD547,TRUE,FALSE,FALSE
2E0FB9C6-77E9-40A2-A0DE-DC5273418EB9,TRUE,FALSE,FALSE
F38D044E-DFBD-4647-8D12-0069C0141BBA,TRUE,FALSE,FALSE
E72D7817-41D3-4F6E-886A-D6FB297C65D1,TRUE,FALSE,FALSE
40F596C4-3AA8-4F42-9E85-7643C38B6436,TRUE,FALSE,FALSE
B3DCF632-48FF-404B-A2C5-6F76A18BE6AD,TRUE,FALSE,FALSE
A38C3C52-2967-4E72-B807-BC39FC013D46,TRUE,FALSE,FALSE
20B2742A-E415-44FB-B799-ADCEF913A99A,TRUE,FALSE,FALSE
64E554E4-1C42-46CC-8FDE-A6CA392B3043,TRUE,FALSE,FALSE
E8EEA880-E9D8-4B7C-BA43-BE5ACE7E45E1,TRUE,FALSE,FALSE
E88341CB-7605-49E7-A889-1DB5E43BA9B8,TRUE,FALSE,FALSE
5223ADC2-EE60-4A3D-8096-3E7744DB1186,TRUE,FALSE,FALSE
72EBADDF-D695-4FAB-B39C-6A3CA40757C8,TRUE,FALSE,FALSE
5F56D835-25EE-4F0B-A719-5358DA976B17,TRUE,FALSE,FALSE
A270E6B5-0BE7-45D4-A804-08004A13DFE6,TRUE,FALSE,FALSE
7D06B2AD-5A28-45D7-8AFB-3723321ECA4B,TRUE,FALSE,FALSE
95A3E8B9-29F3-4155-BE52-4561BA0750D6,TRUE,FALSE,FALSE
207D3150-E64A-4339-9643-F7C884B0ECD3,TRUE,FALSE,FALSE
815951CE-FCAF-4C47-A6CB-A56D2EB8CD5C,TRUE,FALSE,FALSE
CBC92869-DEC6-4412-972E-3081B45E1629,TRUE,FALSE,FALSE
F9C3DFD5-8BF5-4980-908E-6E9645D9EF26,TRUE,FALSE,FALSE
2A15CD96-8A02-4464-8352-893F3336B5F0,TRUE,FALSE,FALSE
68F1C1E1-7A3F-4E7C-B1C2-B4F1CE6A7BFB,TRUE,FALSE,FALSE
A79F00C9-956E-40AC-9691-CD1188F36363,TRUE,FALSE,FALSE
BE990547-4746-4A09-9BBB-CF26984D8292,TRUE,FALSE,FALSE
14164DF3-700E-4111-85B4-6FF240B8D2D3,TRUE,FALSE,FALSE
527C696D-5CEC-4917-8B3F-F3B3083ACE35,TRUE,FALSE,FALSE
3123D56B-D402-4C9F-AFFF-1520B3718FAE,TRUE,FALSE,FALSE
0F1AEF34-0738-43AF-B1C5-20613C3CF629,TRUE,FALSE,FALSE
6B04BCEA-C688-42C8-9571-483BB1BE69FF,TRUE,FALSE,FALSE
6B9C4F78-7001-47DE-BAA5-02A234AE4ED2,TRUE,FALSE,FALSE
EDC58EC1-F523-41E6-A886-5CA62DFF12BD,TRUE,FALSE,FALSE
600D7D55-8AC3-41C0-96C1-59996B22FDE0,TRUE,FALSE,FALSE
186E6C65-F35F-4E37-A988-4D97B89D7A15,TRUE,FALSE,FALSE
6F21E019-7F4C-4E30-B1F2-2F2084A5158B,TRUE,FALSE,FALSE
8673D67D-36AC-4BD0-B813-3032C6D3173B,TRUE,FALSE,FALSE
F0BA8A3D-7000-44CD-B302-EC4A412583CA,TRUE,FALSE,FALSE
ACA8E880-0113-4E06-8C8F-10399B14A8F7,TRUE,FALSE,FALSE
B7754758-4D37-400F-A1B9-C9B29906A5CF,TRUE,FALSE,FALSE
07700C44-7640-46A2-B8B6-F7880BBDFE0B,TRUE,FALSE,FALSE
5DDA0EF6-9D18-4680-A7E2-C578E94931E2,TRUE,FALSE,FALSE
794BC1F4-9722-4223-A376-09B314D87E5D,TRUE,FALSE,FALSE
5B7782F1-232F-48F6-B105-1FF56180C773,TRUE,FALSE,FALSE
A55D547A-A070-4241-9AB6-F2406B8658AF,TRUE,FALSE,FALSE
954B0DEC-2887-4DAF-88E2-68FAE7CC52DB,TRUE,FALSE,FALSE
8C49F9EF-2E46-4C0A-85DD-7002AC5328BB,TRUE,FALSE,FALSE
E2DE2437-B69C-478B-906B-F641CE3FDDC3,TRUE,FALSE,FALSE
A5821C5F-B9C7-431B-96DF-8D035CF109EA,TRUE,FALSE,FALSE
402A3D90-D363-4BA4-BFF9-93A9811392B2,TRUE,FALSE,FALSE
F4CB63EE-91E4-4AFC-9238-AB4F828E05C0,TRUE,FALSE,FALSE
A8729A7A-69F0-45C0-A33A-A300D72AF328,TRUE,FALSE,FALSE
8B4F45E7-71C7-40EB-BD58-D7BB8C63365B,TRUE,FALSE,FALSE
794E8C3C-E04E-4F42-9DA1-C094F97118BB,TRUE,FALSE,FALSE
22F05CAE-DD6E-4AD9-9EAD-89E94EEE8426,TRUE,FALSE,FALSE
ED6DAACC-FACA-4521-AE92-6B61B4DED5FB,TRUE,FALSE,FALSE
EB353E87-062D-438C-A626-AB4B337460B5,TRUE,FALSE,FALSE
DF42BE0A-18AD-4A7B-ACE3-279798E69DB9,TRUE,FALSE,FALSE
B01C3924-29B6-4BFF-B46B-3099A68A4A2E,TRUE,FALSE,FALSE
44E9AAEF-F847-486F-89CC-633986DBF678,TRUE,FALSE,FALSE
6CC13977-A23C-4678-85F6-5D5447C3C141,TRUE,FALSE,FALSE
64FA0F59-C58A-4D66-9853-BE7CE6D48345,TRUE,FALSE,FALSE
268FB981-BC59-4235-8294-BAE4B252C98A,TRUE,FALSE,FALSE
DD88AE03-176A-4BE3-A1A3-F00CEB4CB967,TRUE,FALSE,FALSE
11AB76BE-3A1F-40E5-9042-B4D4B990F76F,TRUE,FALSE,FALSE
550FF83C-47E1-48EE-9273-82E61FDF3673,TRUE,FALSE,FALSE
6A5CA195-A083-438C-A34D-E356E2E323F5,TRUE,FALSE,FALSE
1E22B6DC-D68F-4702-9B68-D786762EFCD2,TRUE,FALSE,FALSE
656167C7-8B2D-4052-A26B-389A2AD32A31,TRUE,FALSE,FALSE
BF29C911-7FC6-40DA-9A4D-63821BB5F3FC,TRUE,FALSE,FALSE
0C83EAF4-E97E-43A5-A1F6-D9274F0C7367,TRUE,FALSE,FALSE
DC0B9F35-A082-4BBA-8DD9-24E1458E8C41,TRUE,FALSE,FALSE
CBE4FD24-851E-44FE-8083-B3B5E17B0308,TRUE,FALSE,FALSE
66558684-9896-4E20-B5A4-3B7BD98F8A8C,TRUE,FALSE,FALSE
032B0105-E586-42D2-99A6-C3C4C5A7D33F,TRUE,FALSE,FALSE
2CAA9C44-26A7-4E35-95DB-01631C307E2A,TRUE,FALSE,FALSE
20C09BB3-679E-44F1-A0E9-CFF01DABB5F4,TRUE,FALSE,FALSE
676D4118-6466-4085-B327-52B21E3A60EC,TRUE,FALSE,FALSE
BAF8AA58-850C-4565-94BC-253D4B7D84AC,TRUE,FALSE,FALSE
1C57C550-8940-4742-9A78-72BD18637311,TRUE,FALSE,FALSE
4B02406E-51C2-4401-8D2A-BA588F60DBB0,TRUE,FALSE,FALSE
D364D3DB-51B7-4C7D-85C8-3B71EDF9B685,TRUE,FALSE,FALSE
3C827E1A-52E7-4A8E-B536-11C5CD52BE36,TRUE,FALSE,FALSE
A148CA73-F058-4B87-8C5D-5BCCC2C1648C,TRUE,FALSE,FALSE
23EB99CC-2A1D-4048-8B33-1C9BFAEBA149,TRUE,FALSE,FALSE
C0B69C5A-B99C-458A-B471-CD91342754FE,TRUE,FALSE,FALSE
D7A9723F-58A9-4755-907D-5015C5CBFAD2,TRUE,FALSE,FALSE
F5B95F77-A330-46E1-91FC-F483CEDA1587,TRUE,FALSE,FALSE
E4E69B4C-0316-45A6-9D2A-033FD9829ED3,TRUE,FALSE,FALSE
2840A81A-CC25-44A7-8155-12BB97BB3A74,TRUE,FALSE,FALSE
4A4D8F78-D521-4D4F-8758-E08B966B0E80,TRUE,FALSE,FALSE
180219EC-8E1D-496F-971E-1FF2FCA7ABDC,TRUE,FALSE,FALSE
2719B1CF-120C-4B84-B591-52EED6436592,TRUE,FALSE,FALSE
4B3F9DDF-9292-4A96-B40B-FD6F1504B5F3,TRUE,FALSE,FALSE
D9979FAD-A0CF-4C3E-976B-BFD874239440,TRUE,FALSE,FALSE
7B0F28C5-5EDF-4D28-8C0A-6C4E120825E0,TRUE,FALSE,FALSE
FA091FB3-6399-4FB7-A07F-B7CCBF9DB962,TRUE,FALSE,FALSE
819C4FC6-C16E-4B29-B396-F7F1F7C434F5,TRUE,FALSE,FALSE
521C685C-BE3E-471D-9CFB-7FF3BA12E31D,TRUE,FALSE,FALSE
4AD0712A-AA38-4DAA-BD9C-FDB082760E56,TRUE,FALSE,FALSE
D1CDB6F0-C353-49DD-9AD2-743AFFB8E78C,TRUE,FALSE,FALSE
A22AAF23-FF74-42B8-BF40-350EBFB5F708,TRUE,FALSE,FALSE
AD9DF9BA-FD9A-4144-A895-2214F070C28D,TRUE,FALSE,FALSE
682C6B1C-9FA1-4BD8-A956-C0628ACEADCB,TRUE,FALSE,FALSE
BCBAAE4B-9C70-44F7-8468-F4B08BC05F7F,TRUE,FALSE,FALSE
C579C839-AAEC-43D1-BAA8-AC14762CD05C,TRUE,FALSE,FALSE
A6787E4D-2079-41D6-BE15-7546A36191D4,TRUE,FALSE,FALSE
2B5CF0C3-59D3-4F92-8700-F0DDA8D043C2,TRUE,FALSE,FALSE
C9B23225-FF96-488B-A95B-8BF322C5AB53,TRUE,FALSE,FALSE
C0E8D79A-34CD-4F80-B33D-FDD0FB8D19BD,TRUE,FALSE,FALSE
862C962A-6D22-4E96-AD01-E97F188210E6,TRUE,FALSE,FALSE
E50CDEED-5D71-4565-B383-00A54989056C,TRUE,FALSE,FALSE
7C412CF9-D078-4EE2-9E2B-1D1F2DFCA261,TRUE,FALSE,FALSE
59F6F57C-CC72-4D36-8276-B6E016793670,TRUE,FALSE,FALSE
0A4EB00E-CC17-4FA1-8A96-FBD4654AF48C,TRUE,FALSE,FALSE
70970E30-DC84-4D9D-BC8D-D384D2157176,TRUE,FALSE,FALSE
459F3BDE-8AE1-4D66-8A3D-284EA168C492,TRUE,FALSE,FALSE
9573C0EA-20D3-407D-AF23-91B472D8F146,TRUE,FALSE,FALSE
226827BE-5232-4AAD-9CA7-B1B0B0EB2248,TRUE,FALSE,FALSE
08626D5A-3680-436C-B194-0EBA70A3F410,TRUE,FALSE,FALSE
72E4306E-C2C7-45AA-88E3-AF30B0A0BBB4,TRUE,FALSE,FALSE
055D45EA-3423-43B7-A356-2C823C2D92E7,TRUE,FALSE,FALSE
CF3C3D50-5ED0-44A6-8DCC-E86C6A9D2306,TRUE,FALSE,FALSE
1626246C-0FAD-4988-BA31-DB19B29B9267,TRUE,FALSE,FALSE
93B99EEC-C292-42F6-A924-B099A6487A5F,TRUE,FALSE,FALSE
00A5BD24-96B2-40DC-9CD4-49F0E764104C,TRUE,FALSE,FALSE
812C663A-DAC8-45BD-9A0D-1F0DD1A8E704,TRUE,FALSE,FALSE
C9DD4C32-ADE0-4A82-B85E-6DDD39F49ED4,TRUE,FALSE,FALSE
FD7A5B57-1499-4351-8012-3C77DE21C78F,TRUE,FALSE,FALSE
7041D409-B762-4E77-BBF8-F64A7AB4B65B,TRUE,FALSE,FALSE
7687C708-B96D-4839-89C5-99D823ED5C93,TRUE,FALSE,FALSE
45893123-4802-49EF-A341-A3B87AF5E978,TRUE,FALSE,FALSE
17F6D641-E85C-4D97-A0FA-1F28D28C5886,TRUE,FALSE,FALSE
C9F26835-A4E5-468C-993E-71DC9D206B4C,TRUE,FALSE,FALSE
D307142F-B866-4474-8B1E-4A06E1C75454,TRUE,FALSE,FALSE
2FF57769-F838-4D2A-A679-471C3D46E20F,TRUE,FALSE,FALSE
8DFEBDEF-9B90-419F-8363-616022613BA0,TRUE,FALSE,FALSE
36FE8C83-342D-403B-A171-1B3924AB10F6,TRUE,FALSE,FALSE
3C60174E-FB40-4F84-8925-BC0E63E905D7,TRUE,FALSE,FALSE
6329DFBE-0506-4244-8BCC-A03B265CE834,TRUE,FALSE,FALSE
AFC2C3AB-68B3-4330-9D1D-B1FC7D6F9A2E,TRUE,FALSE,FALSE
20AD4199-C1BD-4A6B-BF96-8189E8736275,TRUE,FALSE,FALSE
15488DCC-FAE9-4884-9995-6C06CD51FF16,TRUE,FALSE,FALSE
39CFA5AD-D0D1-4DAA-8BDC-AA2F2412EF56,TRUE,FALSE,FALSE
0D2D090C-2791-42E4-808C-9B80F202F214,TRUE,FALSE,FALSE
33E0D446-283C-4A50-9EED-4AAAA6F802C1,TRUE,FALSE,FALSE
FF3AC1C3-AC1B-4F8F-9029-2F9C9EAC7E5E,TRUE,FALSE,FALSE
22E14FF2-E6ED-4770-90FC-F3E937F56105,TRUE,FALSE,FALSE
E7E64E88-04BE-4AD9-AD4A-288D851979E2,TRUE,FALSE,FALSE
48FBE47E-E899-4BA4-B914-92334EBE3C2F,TRUE,FALSE,FALSE
502016B6-4547-4D3F-99B2-C53AC1B3C993,TRUE,FALSE,FALSE
25FA7CCA-9C94-4899-9A86-B170EBF8EB19,TRUE,FALSE,FALSE
C576C106-D7A8-484F-9FB9-22D1AA2E0842,TRUE,FALSE,FALSE
02C07502-306A-46B9-9184-F1D5FA1DAAD9,TRUE,FALSE,FALSE
A2025B54-279D-4AE7-8F04-B4701E6DB4F0,TRUE,FALSE,FALSE
6FF317F4-AC1D-46A5-8105-DD82485C724A,TRUE,FALSE,FALSE
888BCF7F-7C03-47A1-B08B-89C92C84FC35,TRUE,FALSE,FALSE
ED2EF101-047D-4F33-B918-BCBB7397FF8E,TRUE,FALSE,FALSE
7DD8814A-2D04-4F46-891C-60FF7700D139,TRUE,FALSE,FALSE
E412CADC-E554-4DAD-A95D-919FD09AAFBB,TRUE,FALSE,FALSE
B2A6582B-D4FA-4496-AE02-FB0BC066F546,TRUE,FALSE,FALSE
2D3AD856-C60D-4FF5-A267-74AE58944E8C,TRUE,FALSE,FALSE
7CF830E1-13FD-434F-ABB8-A2B6E24483C4,TRUE,FALSE,FALSE
6DD07BD0-CD8B-42DB-B505-75258F75D689,TRUE,FALSE,FALSE
B7A54369-E7B2-49B8-BE88-AE5B8B09D907,TRUE,FALSE,FALSE
ECE01633-C659-4AEF-855B-1C9BE1688E22,TRUE,FALSE,FALSE
D07972AB-B816-4C77-87B0-68FCBBD01209,TRUE,FALSE,FALSE
3452911E-6C0A-4470-B794-69B183DBE868,TRUE,FALSE,FALSE
FF32475C-76CD-4DBC-A335-489668436527,TRUE,FALSE,FALSE
DA50D878-576D-461A-A53D-B652FEF784FB,TRUE,FALSE,FALSE
A0B4F8D4-9614-4041-A18C-6A81A6305E03,TRUE,FALSE,FALSE
F3F9F4A0-D3F2-40CD-8177-7E8D79A91646,TRUE,FALSE,FALSE
4F5E8246-018F-47A6-A3CE-1C23117D4E54,TRUE,FALSE,FALSE
4B11218A-C54A-4FF6-9AA8-0AACCB3B7581,TRUE,FALSE,FALSE
B77BDB5A-FD2F-4092-8215-3E09AEF79783,TRUE,FALSE,FALSE
F85CFD35-B625-4E2F-B4DF-727936426408,TRUE,FALSE,FALSE
D3F6E9C1-30E0-4166-8E43-7CCDFD756876,TRUE,FALSE,FALSE
18148873-AFCF-45FE-B20B-2D13BEC8BFF2,TRUE,FALSE,FALSE
4ECE93B0-4010-4C48-A1E3-CBF13E38F686,TRUE,FALSE,FALSE
337A5F38-944A-45A2-AA78-2BDCEEF11A6C,TRUE,FALSE,FALSE
4BE1AAC8-DA97-4FF0-B99F-9A1EC998ABC4,TRUE,FALSE,FALSE
A971672B-216B-4FD8-AA36-7F8D2DF812E0,TRUE,FALSE,FALSE
6FED3524-687A-4008-8089-E5E8AD9578DF,TRUE,FALSE,FALSE
AABE3456-203F-430F-A74C-A3F0AFFFB675,TRUE,FALSE,FALSE
D3F18213-A47D-4D54-9313-9BE758AB27F6,TRUE,FALSE,FALSE
40C0BFE7-518C-4E0F-BA5A-91BE3CA3434F,TRUE,FALSE,FALSE
830FF54C-B833-4310-BC20-EF4B396DEAD2,TRUE,FALSE,FALSE
6F4C664D-05CF-428D-BBFD-4F512D74698B,TRUE,FALSE,FALSE
354970EC-09BE-4CE1-A387-368B536FB697,TRUE,FALSE,FALSE
08D8158E-B920-4D40-92EA-D9A134862F15,TRUE,FALSE,FALSE
5F8A6596-87FC-48BA-B407-6DE4ED9AEA50,TRUE,FALSE,FALSE
37E93213-B488-4AED-A53C-D1A45AC2DFC3,TRUE,FALSE,FALSE
FF71C240-CD5C-4B7A-A820-6BFDCDB03B02,TRUE,FALSE,FALSE
265FC898-AFB7-4AEC-92B4-E8DF62EBABD7,TRUE,FALSE,FALSE
1AB3C073-E910-41D9-95EC-AA8628361E83,TRUE,FALSE,FALSE
932C1228-3A2D-40A9-9751-BB60F11257C8,TRUE,FALSE,FALSE
921959AA-7274-40FD-82F0-F12711343527,TRUE,FALSE,FALSE
AA16F7D1-4451-41AE-B924-2AD12784E17E,TRUE,FALSE,FALSE
BE14C04E-54D5-4424-84E8-51517A930DBD,TRUE,FALSE,FALSE
3D4D3C74-E96A-48D8-AC2A-34C5E527B344,TRUE,FALSE,FALSE
4B0E5273-3A07-41E8-9E55-861B78831BFF,TRUE,FALSE,FALSE
C1C82CCE-66A3-4656-9727-41C70E01E51C,TRUE,FALSE,FALSE
13AD9ABD-120A-46F7-8ED3-58D0C851D811,TRUE,FALSE,FALSE
C1118644-6E28-45DA-9E2A-2F7714027DE0,TRUE,FALSE,FALSE
72345EBA-F7D4-4E2A-8F53-BAAB38E07E24,TRUE,FALSE,FALSE
8614B196-8C81-4518-894D-AAA7850EC8C0,TRUE,FALSE,FALSE
1538C5EC-AA58-457E-AC7D-252C3359CC41,TRUE,FALSE,FALSE
8F958805-B98D-4DEC-9CAA-5472994C385E,TRUE,FALSE,FALSE
4276CD32-8572-4E06-9A3D-D483C2FEAF74,TRUE,FALSE,FALSE
39E9723E-A5A2-485A-A580-2A8DD8CF22DE,TRUE,FALSE,FALSE
452FFAEC-4D5A-4E74-A303-E03F7FFD022E,TRUE,FALSE,FALSE
9C9C293A-3B3D-4EA9-B6E5-CFB9717883CC,TRUE,FALSE,FALSE
845A151D-9602-4055-BB81-A946A1DBC836,TRUE,FALSE,FALSE
71180971-BCD4-458C-9984-33E960680526,TRUE,FALSE,FALSE
F9005255-2412-47E1-85CD-9B12393E2601,TRUE,FALSE,FALSE
35AB4796-7DE4-4F0C-B375-93D61B21F229,TRUE,FALSE,FALSE
EAD3A0B8-644E-4390-BF78-294F10374DFE,TRUE,FALSE,FALSE
76682CC8-802C-46C7-BF5C-F9961C13DE50,TRUE,FALSE,FALSE
84CDC8B8-E3E2-4435-89FD-F2F19C685253,TRUE,FALSE,FALSE
6A072F48-71DC-48C7-9805-9DF39E75DAE2,TRUE,FALSE,FALSE
4CB20FAF-02A2-4E8A-86A0-1FBE173B2704,TRUE,FALSE,FALSE
EABFAF3A-C5B2-4FDC-B1B7-CF33ED8088E0,TRUE,FALSE,FALSE
7741890A-E5BA-4F54-ABF8-FFDA2AFDF0DE,TRUE,FALSE,FALSE
61451755-8B7F-4373-A96C-68587207D510,TRUE,FALSE,FALSE
48E908BB-680B-4A08-BDD4-AAB7A1E9E76F,TRUE,FALSE,FALSE
5B227C75-4AA0-4C30-9045-2AA2895AC9ED,TRUE,FALSE,FALSE
BFA6EE56-C336-442C-B03B-A2735CACF1C7,TRUE,FALSE,FALSE
BE8135D2-5006-4043-A300-61327F2E33A9,TRUE,FALSE,FALSE
270CAC45-BD4F-447F-9FDA-9B9F82E22227,TRUE,FALSE,FALSE
0556DB41-BC21-49E0-BC0C-B567B9B658D9,TRUE,FALSE,FALSE
82C514BB-2E61-477F-A34C-B2EB452F13BF,TRUE,FALSE,FALSE
1DCCCFB6-35EB-42EE-B15F-149ECDF4C9EB,TRUE,FALSE,FALSE
7B741891-A969-4A1E-962D-FD95CBF03B59,TRUE,FALSE,FALSE
4D12E120-7ECC-4B07-B1A0-0A93A163FDB3,TRUE,FALSE,FALSE
F478A66E-D222-46BC-8312-B4D88A8B44F5,TRUE,FALSE,FALSE
A63A7B7C-6FAC-4130-B7C3-89850D2C39AB,TRUE,FALSE,FALSE
7B7958C6-86A1-4024-92D1-F81809D87612,TRUE,FALSE,FALSE
75F98E7E-C113-47BC-B651-890A7AF2A327,TRUE,FALSE,FALSE
8985DECB-277A-4C66-827D-72D1D8CA0E80,TRUE,FALSE,FALSE
64E998FB-3731-4404-B026-488F8E8E26DD,TRUE,FALSE,FALSE
813A406F-3C61-4AA2-AA2C-ABFDD462C1C8,TRUE,FALSE,FALSE
2E372E83-BCDA-4E96-8D84-412D9890597D,TRUE,FALSE,FALSE
99A1E2EB-F768-44F5-905D-F5342C59ED2A,TRUE,FALSE,FALSE
7532BA29-3781-428E-BBF7-5F38934CABB1,TRUE,FALSE,FALSE
81357163-E7BF-40DD-BA7B-6F2808AD6D3C,TRUE,FALSE,FALSE
425EA4B6-C279-4C2B-9805-7A70843B410C,TRUE,FALSE,FALSE
58ECDB64-5640-4832-B48B-0C8CA23B04BB,TRUE,FALSE,FALSE
0B46A6B4-D69F-4FB7-9728-8B15205F84F4,TRUE,FALSE,FALSE
FC2BCA02-F148-4B37-953C-8F0FF1741C71,TRUE,FALSE,FALSE
46D81B6F-771A-4D5C-96A6-EB6AF7756399,TRUE,FALSE,FALSE
852EA029-AFDF-4FF7-95B1-8E6507BF319E,TRUE,FALSE,FALSE
DE81BD3A-D8F9-461C-897C-50ADDC51FC1F,TRUE,FALSE,FALSE
6942A79E-9217-402B-ACF3-263013EDA0CB,TRUE,FALSE,FALSE
50EC1864-BE35-4388-B9FE-1745BB44C162,TRUE,FALSE,FALSE
